COMMENT,kmp_n_94_min_2_max_188_run_ff_012_210
SORT_BY,94
188,94
187,94
186,94
185,94
184,94
183,94
182,94
181,94
180,94
179,94
178,94
177,94
176,94
175,94
174,94
173,94
172,94
171,94
170,94
169,94
168,94
167,94
166,94
165,94
164,94
163,94
162,94
161,94
160,94
159,94
158,94
157,94
156,94
155,94
154,94
153,94
152,94
151,94
150,94
149,94
148,94
147,94
146,94
145,94
144,94
143,94
142,94
141,94
140,94
139,94
138,94
137,94
136,94
135,94
134,94
133,94
132,94
131,94
130,94
129,94
128,94
127,94
126,94
125,94
124,94
123,94
122,94
121,94
120,94
119,94
118,94
117,94
116,94
115,94
114,94
113,94
112,94
111,94
110,94
109,94
108,94
107,94
106,94
105,94
104,94
103,94
102,94
101,94
100,94
99,94
98,94
97,94
96,94
95,94
94,94
93,94
92,94
91,94
90,94
89,94
88,94
87,94
86,94
85,94
84,94
83,94
82,94
81,94
80,94
79,94
78,94
77,94
76,94
75,94
74,94
73,94
72,94
71,94
70,94
69,94
68,94
67,94
66,94
65,94
64,94
63,94
62,94
61,94
60,94
59,94
58,94
57,94
56,94
55,94
54,94
53,94
52,94
51,94
50,94
49,94
48,94
47,94
46,94
45,94
44,94
43,94
42,94
41,94
40,94
39,94
38,94
37,94
36,94
35,94
34,94
33,94
32,94
31,94
30,94
29,94
28,94
27,94
26,94
25,94
24,94
23,94
22,94
21,94
20,94
19,94
18,94
17,94
16,94
15,94
14,94
13,94
12,94
11,94
10,94
9,94
8,94
7,94
6,94
5,94
4,94
3,94
2,94
1,94
