COMMENT,kmp_n_68_min_2_max_136_run_ff_012_210
SORT_BY,68
136,68
135,68
134,68
133,68
132,68
131,68
130,68
129,68
128,68
127,68
126,68
125,68
124,68
123,68
122,68
121,68
120,68
119,68
118,68
117,68
116,68
115,68
114,68
113,68
112,68
111,68
110,68
109,68
108,68
107,68
106,68
105,68
104,68
103,68
102,68
101,68
100,68
99,68
98,68
97,68
96,68
95,68
94,68
93,68
92,68
91,68
90,68
89,68
88,68
87,68
86,68
85,68
84,68
83,68
82,68
81,68
80,68
79,68
78,68
77,68
76,68
75,68
74,68
73,68
72,68
71,68
70,68
69,68
68,68
67,68
66,68
65,68
64,68
63,68
62,68
61,68
60,68
59,68
58,68
57,68
56,68
55,68
54,68
53,68
52,68
51,68
50,68
49,68
48,68
47,68
46,68
45,68
44,68
43,68
42,68
41,68
40,68
39,68
38,68
37,68
36,68
35,68
34,68
33,68
32,68
31,68
30,68
29,68
28,68
27,68
26,68
25,68
24,68
23,68
22,68
21,68
20,68
19,68
18,68
17,68
16,68
15,68
14,68
13,68
12,68
11,68
10,68
9,68
8,68
7,68
6,68
5,68
4,68
3,68
2,68
1,68
