COMMENT,kmp_n_73_min_2_max_146_run_ff_012_210
SORT_BY,73
146,73
145,73
144,73
143,73
142,73
141,73
140,73
139,73
138,73
137,73
136,73
135,73
134,73
133,73
132,73
131,73
130,73
129,73
128,73
127,73
126,73
125,73
124,73
123,73
122,73
121,73
120,73
119,73
118,73
117,73
116,73
115,73
114,73
113,73
112,73
111,73
110,73
109,73
108,73
107,73
106,73
105,73
104,73
103,73
102,73
101,73
100,73
99,73
98,73
97,73
96,73
95,73
94,73
93,73
92,73
91,73
90,73
89,73
88,73
87,73
86,73
85,73
84,73
83,73
82,73
81,73
80,73
79,73
78,73
77,73
76,73
75,73
74,73
73,73
72,73
71,73
70,73
69,73
68,73
67,73
66,73
65,73
64,73
63,73
62,73
61,73
60,73
59,73
58,73
57,73
56,73
55,73
54,73
53,73
52,73
51,73
50,73
49,73
48,73
47,73
46,73
45,73
44,73
43,73
42,73
41,73
40,73
39,73
38,73
37,73
36,73
35,73
34,73
33,73
32,73
31,73
30,73
29,73
28,73
27,73
26,73
25,73
24,73
23,73
22,73
21,73
20,73
19,73
18,73
17,73
16,73
15,73
14,73
13,73
12,73
11,73
10,73
9,73
8,73
7,73
6,73
5,73
4,73
3,73
2,73
1,73
