COMMENT,kmp_n_44_min_2_max_88_run_ff_000111_111000
SORT_BY,44
88,44
87,44
86,44
85,44
84,44
83,44
82,44
81,44
80,44
79,44
78,44
77,44
76,44
75,44
74,44
73,44
72,44
71,44
70,44
69,44
68,44
67,44
66,44
65,44
64,44
63,44
62,44
61,44
60,44
59,44
58,44
57,44
56,44
55,44
54,44
53,44
52,44
51,44
50,44
49,44
48,44
47,44
46,44
45,44
44,44
43,44
42,44
41,44
40,44
39,44
38,44
37,44
36,44
35,44
34,44
33,44
32,44
31,44
30,44
29,44
28,44
27,44
26,44
25,44
24,44
23,44
22,44
21,45
20,46
19,47
18,48
17,49
16,50
15,51
14,52
13,53
12,54
11,55
10,58
9,61
8,64
7,68
6,74
5,82
4,94
3,114
2,154
1,275
