COMMENT,kmp_n_92_min_2_max_184_run_ff_000111_111000
SORT_BY,92
184,92
183,92
182,92
181,92
180,92
179,92
178,92
177,92
176,92
175,92
174,92
173,92
172,92
171,92
170,92
169,92
168,92
167,92
166,92
165,92
164,92
163,92
162,92
161,92
160,92
159,92
158,92
157,92
156,92
155,92
154,92
153,92
152,92
151,92
150,92
149,92
148,92
147,92
146,92
145,92
144,92
143,92
142,92
141,92
140,92
139,92
138,92
137,92
136,92
135,92
134,92
133,92
132,92
131,92
130,92
129,92
128,92
127,92
126,92
125,92
124,92
123,92
122,92
121,92
120,92
119,92
118,92
117,92
116,92
115,92
114,92
113,92
112,92
111,92
110,92
109,92
108,92
107,92
106,92
105,92
104,92
103,92
102,92
101,92
100,92
99,92
98,92
97,92
96,92
95,92
94,92
93,92
92,92
91,92
90,92
89,92
88,92
87,92
86,92
85,92
84,92
83,92
82,92
81,92
80,92
79,92
78,92
77,92
76,92
75,92
74,92
73,92
72,92
71,92
70,92
69,92
68,92
67,92
66,92
65,92
64,92
63,92
62,92
61,92
60,92
59,92
58,92
57,92
56,92
55,92
54,92
53,92
52,92
51,92
50,92
49,92
48,92
47,92
46,92
45,93
44,94
43,95
42,96
41,97
40,98
39,99
38,100
37,101
36,102
35,103
34,104
33,105
32,106
31,107
30,108
29,109
28,110
27,111
26,112
25,113
24,114
23,115
22,118
21,121
20,124
19,127
18,130
17,133
16,136
15,140
14,146
13,152
12,158
11,166
10,176
9,187
8,202
7,221
6,246
5,281
4,334
3,422
2,598
1,1127
