COMMENT,kmp_n_95_min_2_max_190_run_ff_000111_111000
SORT_BY,95
190,95
189,95
188,95
187,95
186,95
185,95
184,95
183,95
182,95
181,95
180,95
179,95
178,95
177,95
176,95
175,95
174,95
173,95
172,95
171,95
170,95
169,95
168,95
167,95
166,95
165,95
164,95
163,95
162,95
161,95
160,95
159,95
158,95
157,95
156,95
155,95
154,95
153,95
152,95
151,95
150,95
149,95
148,95
147,95
146,95
145,95
144,95
143,95
142,95
141,95
140,95
139,95
138,95
137,95
136,95
135,95
134,95
133,95
132,95
131,95
130,95
129,95
128,95
127,95
126,95
125,95
124,95
123,95
122,95
121,95
120,95
119,95
118,95
117,95
116,95
115,95
114,95
113,95
112,95
111,95
110,95
109,95
108,95
107,95
106,95
105,95
104,95
103,95
102,95
101,95
100,95
99,95
98,95
97,95
96,95
95,95
94,95
93,95
92,95
91,95
90,95
89,95
88,95
87,95
86,95
85,95
84,95
83,95
82,95
81,95
80,95
79,95
78,95
77,95
76,95
75,95
74,95
73,95
72,95
71,95
70,95
69,95
68,95
67,95
66,95
65,95
64,95
63,95
62,95
61,95
60,95
59,95
58,95
57,95
56,95
55,95
54,95
53,95
52,95
51,95
50,95
49,95
48,95
47,95
46,96
45,97
44,98
43,99
42,100
41,101
40,102
39,103
38,104
37,105
36,106
35,107
34,108
33,109
32,110
31,111
30,112
29,113
28,114
27,115
26,116
25,117
24,118
23,120
22,123
21,126
20,129
19,132
18,135
17,138
16,141
15,146
14,152
13,158
12,164
11,173
10,183
9,195
8,210
7,230
6,256
5,293
4,348
3,440
2,624
1,1176
