COMMENT,kmp_n_73_min_2_max_146_run_ff_000111_111000
SORT_BY,73
146,73
145,73
144,73
143,73
142,73
141,73
140,73
139,73
138,73
137,73
136,73
135,73
134,73
133,73
132,73
131,73
130,73
129,73
128,73
127,73
126,73
125,73
124,73
123,73
122,73
121,73
120,73
119,73
118,73
117,73
116,73
115,73
114,73
113,73
112,73
111,73
110,73
109,73
108,73
107,73
106,73
105,73
104,73
103,73
102,73
101,73
100,73
99,73
98,73
97,73
96,73
95,73
94,73
93,73
92,73
91,73
90,73
89,73
88,73
87,73
86,73
85,73
84,73
83,73
82,73
81,73
80,73
79,73
78,73
77,73
76,73
75,73
74,73
73,73
72,73
71,73
70,73
69,73
68,73
67,73
66,73
65,73
64,73
63,73
62,73
61,73
60,73
59,73
58,73
57,73
56,73
55,73
54,73
53,73
52,73
51,73
50,73
49,73
48,73
47,73
46,73
45,73
44,73
43,73
42,73
41,73
40,73
39,73
38,73
37,73
36,73
35,74
34,75
33,76
32,77
31,78
30,79
29,80
28,81
27,82
26,83
25,84
24,85
23,86
22,87
21,88
20,89
19,90
18,91
17,94
16,97
15,100
14,103
13,106
12,109
11,115
10,121
9,127
8,137
7,148
6,163
5,185
4,217
3,271
2,379
1,703
