COMMENT,kmp_n_75_min_2_max_150_run_ff_001122_221100
SORT_BY,75
150,80
149,80
148,80
147,80
146,80
145,80
144,80
143,80
142,80
141,80
140,80
139,80
138,80
137,80
136,80
135,80
134,80
133,80
132,80
131,80
130,80
129,80
128,80
127,80
126,80
125,80
124,80
123,80
122,80
121,80
120,80
119,80
118,80
117,80
116,80
115,80
114,80
113,80
112,80
111,80
110,80
109,80
108,80
107,80
106,80
105,80
104,80
103,80
102,80
101,80
100,80
99,80
98,80
97,80
96,80
95,80
94,80
93,80
92,80
91,80
90,80
89,80
88,80
87,80
86,80
85,80
84,80
83,80
82,80
81,80
80,80
79,80
78,80
77,80
76,80
75,80
74,80
73,80
72,80
71,80
70,82
69,83
68,83
67,84
66,84
65,84
64,84
63,84
62,84
61,84
60,84
59,84
58,84
57,84
56,84
55,84
54,84
53,84
52,84
51,84
50,84
49,84
48,84
47,84
46,84
45,84
44,84
43,84
42,84
41,84
40,84
39,84
38,84
37,84
36,84
35,84
34,84
33,84
32,84
31,84
30,84
29,84
28,84
27,84
26,84
25,84
24,84
23,84
22,84
21,84
20,84
19,84
18,84
17,84
16,84
15,84
14,84
13,84
12,84
11,84
10,84
9,84
8,84
7,84
6,85
5,86
4,87
3,90
2,95
1,111
