COMMENT,kmp_n_53_min_2_max_106_run_ff_001122_221100
SORT_BY,53
106,56
105,56
104,56
103,56
102,56
101,56
100,56
99,56
98,56
97,56
96,56
95,56
94,56
93,56
92,56
91,56
90,56
89,56
88,56
87,56
86,56
85,56
84,56
83,56
82,56
81,56
80,56
79,56
78,56
77,56
76,56
75,56
74,56
73,56
72,56
71,56
70,56
69,56
68,56
67,56
66,56
65,56
64,56
63,56
62,56
61,56
60,56
59,56
58,56
57,56
56,56
55,56
54,56
53,56
52,56
51,56
50,56
49,56
48,57
47,58
46,58
45,58
44,58
43,58
42,58
41,58
40,58
39,58
38,58
37,58
36,58
35,58
34,58
33,58
32,58
31,58
30,58
29,58
28,58
27,58
26,58
25,58
24,58
23,58
22,58
21,58
20,58
19,58
18,58
17,58
16,58
15,58
14,58
13,58
12,58
11,58
10,58
9,58
8,58
7,58
6,58
5,58
4,59
3,60
2,62
1,69
