COMMENT,kmp_n_95_min_2_max_190_run_ff_001122_221100
SORT_BY,95
190,100
189,100
188,100
187,100
186,100
185,100
184,100
183,100
182,100
181,100
180,100
179,100
178,100
177,100
176,100
175,100
174,100
173,100
172,100
171,100
170,100
169,100
168,100
167,100
166,100
165,100
164,100
163,100
162,100
161,100
160,100
159,100
158,100
157,100
156,100
155,100
154,100
153,100
152,100
151,100
150,100
149,100
148,100
147,100
146,100
145,100
144,100
143,100
142,100
141,100
140,100
139,100
138,100
137,100
136,100
135,100
134,100
133,100
132,100
131,100
130,100
129,100
128,100
127,100
126,100
125,100
124,100
123,100
122,100
121,100
120,100
119,100
118,100
117,100
116,100
115,100
114,100
113,100
112,100
111,100
110,100
109,100
108,100
107,100
106,100
105,100
104,100
103,100
102,100
101,100
100,100
99,100
98,100
97,100
96,100
95,100
94,100
93,100
92,100
91,100
90,100
89,100
88,102
87,103
86,103
85,104
84,104
83,104
82,104
81,104
80,104
79,104
78,104
77,104
76,104
75,104
74,104
73,104
72,104
71,104
70,104
69,104
68,104
67,104
66,104
65,104
64,104
63,104
62,104
61,104
60,104
59,104
58,104
57,104
56,104
55,104
54,104
53,104
52,104
51,104
50,104
49,104
48,104
47,104
46,104
45,104
44,104
43,104
42,104
41,104
40,104
39,104
38,104
37,104
36,104
35,104
34,104
33,104
32,104
31,104
30,104
29,104
28,104
27,104
26,104
25,104
24,104
23,104
22,104
21,104
20,104
19,104
18,104
17,104
16,104
15,104
14,104
13,104
12,104
11,104
10,104
9,104
8,105
7,106
6,107
5,108
4,110
3,114
2,122
1,146
