COMMENT,kmp_n_69_min_2_max_138_run_ff_001122_221100
SORT_BY,69
138,69
137,69
136,69
135,69
134,69
133,69
132,69
131,69
130,69
129,69
128,69
127,69
126,69
125,69
124,69
123,69
122,69
121,69
120,69
119,69
118,69
117,69
116,69
115,69
114,69
113,69
112,69
111,69
110,69
109,69
108,69
107,69
106,69
105,69
104,69
103,69
102,69
101,69
100,69
99,69
98,69
97,69
96,69
95,69
94,69
93,69
92,69
91,69
90,69
89,69
88,69
87,69
86,69
85,69
84,69
83,69
82,69
81,69
80,69
79,69
78,69
77,69
76,69
75,69
74,69
73,69
72,69
71,69
70,69
69,69
68,69
67,69
66,69
65,70
64,71
63,72
62,73
61,74
60,75
59,75
58,75
57,75
56,75
55,75
54,75
53,75
52,75
51,75
50,75
49,75
48,75
47,75
46,75
45,75
44,75
43,75
42,75
41,75
40,75
39,75
38,75
37,75
36,75
35,75
34,75
33,75
32,75
31,75
30,75
29,75
28,75
27,75
26,75
25,75
24,75
23,75
22,75
21,75
20,75
19,75
18,75
17,75
16,75
15,75
14,75
13,75
12,75
11,75
10,75
9,75
8,75
7,75
6,75
5,76
4,77
3,78
2,81
1,96
