COMMENT,kmp_n_39_min_2_max_78_run_ff_001122_221100
SORT_BY,39
78,39
77,39
76,39
75,39
74,39
73,39
72,39
71,39
70,39
69,39
68,39
67,39
66,39
65,39
64,39
63,39
62,39
61,39
60,39
59,39
58,39
57,39
56,39
55,39
54,39
53,39
52,39
51,39
50,39
49,39
48,39
47,39
46,39
45,39
44,39
43,39
42,39
41,39
40,39
39,39
38,39
37,39
36,39
35,39
34,39
33,39
32,40
31,41
30,42
29,42
28,42
27,42
26,42
25,42
24,42
23,42
22,42
21,42
20,42
19,42
18,42
17,42
16,42
15,42
14,42
13,42
12,42
11,42
10,42
9,42
8,42
7,42
6,42
5,42
4,42
3,42
2,43
1,57
