COMMENT,kmp_n_62_min_2_max_124_run_ff_001122_112200
SORT_BY,62
124,64
123,64
122,64
121,64
120,64
119,64
118,64
117,64
116,64
115,64
114,64
113,64
112,64
111,64
110,64
109,64
108,64
107,64
106,64
105,64
104,64
103,64
102,64
101,64
100,64
99,64
98,64
97,64
96,64
95,64
94,64
93,64
92,64
91,64
90,64
89,64
88,64
87,64
86,64
85,64
84,64
83,64
82,64
81,64
80,64
79,64
78,64
77,64
76,64
75,64
74,64
73,64
72,64
71,64
70,64
69,64
68,64
67,64
66,64
65,64
64,64
63,64
62,64
61,64
60,64
59,64
58,64
57,64
56,64
55,65
54,65
53,65
52,65
51,65
50,65
49,65
48,65
47,65
46,65
45,65
44,65
43,65
42,65
41,65
40,65
39,65
38,65
37,65
36,65
35,65
34,65
33,65
32,65
31,65
30,65
29,65
28,65
27,65
26,65
25,65
24,65
23,65
22,65
21,65
20,65
19,65
18,65
17,65
16,65
15,65
14,65
13,65
12,65
11,65
10,65
9,65
8,65
7,65
6,65
5,66
4,67
3,68
2,71
1,80
