COMMENT,kmp_n_92_min_2_max_184_run_ff_001122_112200
SORT_BY,92
184,94
183,94
182,94
181,94
180,94
179,94
178,94
177,94
176,94
175,94
174,94
173,94
172,94
171,94
170,94
169,94
168,94
167,94
166,94
165,94
164,94
163,94
162,94
161,94
160,94
159,94
158,94
157,94
156,94
155,94
154,94
153,94
152,94
151,94
150,94
149,94
148,94
147,94
146,94
145,94
144,94
143,94
142,94
141,94
140,94
139,94
138,94
137,94
136,94
135,94
134,94
133,94
132,94
131,94
130,94
129,94
128,94
127,94
126,94
125,94
124,94
123,94
122,94
121,94
120,94
119,94
118,94
117,94
116,94
115,94
114,94
113,94
112,94
111,94
110,94
109,94
108,94
107,94
106,94
105,94
104,94
103,94
102,94
101,94
100,94
99,94
98,94
97,94
96,94
95,94
94,94
93,94
92,94
91,94
90,94
89,94
88,94
87,94
86,94
85,94
84,94
83,94
82,95
81,95
80,95
79,95
78,95
77,95
76,95
75,95
74,95
73,95
72,95
71,95
70,95
69,95
68,95
67,95
66,95
65,95
64,95
63,95
62,95
61,95
60,95
59,95
58,95
57,95
56,95
55,95
54,95
53,95
52,95
51,95
50,95
49,95
48,95
47,95
46,95
45,95
44,95
43,95
42,95
41,95
40,95
39,95
38,95
37,95
36,95
35,95
34,95
33,95
32,95
31,95
30,95
29,95
28,95
27,95
26,95
25,95
24,95
23,95
22,95
21,95
20,95
19,95
18,95
17,95
16,95
15,95
14,95
13,95
12,95
11,95
10,95
9,95
8,96
7,97
6,98
5,99
4,101
3,104
2,111
1,131
