COMMENT,kmp_n_38_min_2_max_76_run_ff_001122_112200
SORT_BY,38
76,38
75,38
74,38
73,38
72,38
71,38
70,38
69,38
68,38
67,38
66,38
65,38
64,38
63,38
62,38
61,38
60,38
59,38
58,38
57,38
56,38
55,38
54,38
53,38
52,38
51,38
50,38
49,38
48,38
47,38
46,38
45,38
44,38
43,38
42,38
41,38
40,38
39,38
38,38
37,38
36,38
35,38
34,38
33,38
32,39
31,40
30,41
29,41
28,41
27,41
26,41
25,41
24,41
23,41
22,41
21,41
20,41
19,41
18,41
17,41
16,41
15,41
14,41
13,41
12,41
11,41
10,41
9,41
8,41
7,41
6,41
5,41
4,41
3,41
2,42
1,53
