COMMENT,kmp_n_64_min_2_max_128_run_ff_001122_112200
SORT_BY,64
128,68
127,68
126,68
125,68
124,68
123,68
122,68
121,68
120,68
119,68
118,68
117,68
116,68
115,68
114,68
113,68
112,68
111,68
110,68
109,68
108,68
107,68
106,68
105,68
104,68
103,68
102,68
101,68
100,68
99,68
98,68
97,68
96,68
95,68
94,68
93,68
92,68
91,68
90,68
89,68
88,68
87,68
86,68
85,68
84,68
83,68
82,68
81,68
80,68
79,68
78,68
77,68
76,68
75,68
74,68
73,68
72,68
71,68
70,68
69,68
68,68
67,68
66,68
65,68
64,68
63,68
62,68
61,68
60,68
59,70
58,70
57,71
56,71
55,71
54,71
53,71
52,71
51,71
50,71
49,71
48,71
47,71
46,71
45,71
44,71
43,71
42,71
41,71
40,71
39,71
38,71
37,71
36,71
35,71
34,71
33,71
32,71
31,71
30,71
29,71
28,71
27,71
26,71
25,71
24,71
23,71
22,71
21,71
20,71
19,71
18,71
17,71
16,71
15,71
14,71
13,71
12,71
11,71
10,71
9,71
8,71
7,71
6,71
5,72
4,73
3,74
2,78
1,89
