COMMENT,kmp_n_40_min_2_max_80_run_ff_000111_111000
SORT_BY,40
80,40
79,40
78,40
77,40
76,40
75,40
74,40
73,40
72,40
71,40
70,40
69,40
68,40
67,40
66,40
65,40
64,40
63,40
62,40
61,40
60,40
59,40
58,40
57,40
56,40
55,40
54,40
53,40
52,40
51,40
50,40
49,40
48,40
47,40
46,40
45,40
44,40
43,40
42,40
41,40
40,40
39,40
38,40
37,40
36,40
35,40
34,40
33,40
32,40
31,40
30,40
29,40
28,40
27,40
26,40
25,40
24,40
23,40
22,40
21,40
20,40
19,41
18,42
17,43
16,44
15,45
14,46
13,47
12,48
11,49
10,50
9,53
8,56
7,59
6,64
5,70
4,80
3,97
2,130
1,230
