COMMENT,kmp_n_66_min_2_max_132_run_ff_001122_221100
SORT_BY,66
132,72
131,72
130,72
129,72
128,72
127,72
126,72
125,72
124,72
123,72
122,72
121,72
120,72
119,72
118,72
117,72
116,72
115,72
114,72
113,72
112,72
111,72
110,72
109,72
108,72
107,72
106,72
105,72
104,72
103,72
102,72
101,72
100,72
99,72
98,72
97,72
96,72
95,72
94,72
93,72
92,72
91,72
90,72
89,72
88,72
87,72
86,72
85,72
84,72
83,72
82,72
81,72
80,72
79,72
78,72
77,72
76,72
75,72
74,72
73,72
72,72
71,72
70,72
69,72
68,72
67,72
66,72
65,72
64,72
63,75
62,76
61,76
60,76
59,77
58,77
57,77
56,77
55,77
54,77
53,77
52,77
51,77
50,77
49,77
48,77
47,77
46,77
45,77
44,77
43,77
42,77
41,77
40,77
39,77
38,77
37,77
36,77
35,77
34,77
33,77
32,77
31,77
30,77
29,77
28,77
27,77
26,77
25,77
24,77
23,77
22,77
21,77
20,77
19,77
18,77
17,77
16,77
15,77
14,77
13,77
12,77
11,77
10,77
9,77
8,77
7,77
6,77
5,78
4,80
3,82
2,87
1,102
