COMMENT,kmp_n_49_min_2_max_98_run_ff_001122_221100
SORT_BY,49
98,49
97,49
96,49
95,49
94,49
93,49
92,49
91,49
90,49
89,49
88,49
87,49
86,49
85,49
84,49
83,49
82,49
81,49
80,49
79,49
78,49
77,49
76,49
75,49
74,49
73,49
72,49
71,49
70,49
69,49
68,49
67,49
66,49
65,49
64,49
63,49
62,49
61,49
60,49
59,49
58,49
57,49
56,49
55,49
54,49
53,49
52,49
51,49
50,49
49,49
48,49
47,49
46,49
45,49
44,49
43,50
42,51
41,52
40,53
39,53
38,53
37,53
36,53
35,53
34,53
33,53
32,53
31,53
30,53
29,53
28,53
27,53
26,53
25,53
24,53
23,53
22,53
21,53
20,53
19,53
18,53
17,53
16,53
15,53
14,53
13,53
12,53
11,53
10,53
9,53
8,53
7,53
6,53
5,53
4,53
3,54
2,55
1,71
