COMMENT,kmp_n_63_min_2_max_126_run_ff_000111_111000
SORT_BY,63
126,63
125,63
124,63
123,63
122,63
121,63
120,63
119,63
118,63
117,63
116,63
115,63
114,63
113,63
112,63
111,63
110,63
109,63
108,63
107,63
106,63
105,63
104,63
103,63
102,63
101,63
100,63
99,63
98,63
97,63
96,63
95,63
94,63
93,63
92,63
91,63
90,63
89,63
88,63
87,63
86,63
85,63
84,63
83,63
82,63
81,63
80,63
79,63
78,63
77,63
76,63
75,63
74,63
73,63
72,63
71,63
70,63
69,63
68,63
67,63
66,63
65,63
64,63
63,63
62,63
61,63
60,63
59,63
58,63
57,63
56,63
55,63
54,63
53,63
52,63
51,63
50,63
49,63
48,63
47,63
46,63
45,63
44,63
43,63
42,63
41,63
40,63
39,63
38,63
37,63
36,63
35,63
34,63
33,63
32,63
31,63
30,64
29,65
28,66
27,67
26,68
25,69
24,70
23,71
22,72
21,73
20,74
19,75
18,76
17,77
16,78
15,80
14,83
13,86
12,89
11,92
10,96
9,102
8,108
7,117
6,128
5,144
4,168
3,208
2,288
1,528
