COMMENT,kmp_n_99_min_2_max_198_run_ff_000111_111000
SORT_BY,99
198,99
197,99
196,99
195,99
194,99
193,99
192,99
191,99
190,99
189,99
188,99
187,99
186,99
185,99
184,99
183,99
182,99
181,99
180,99
179,99
178,99
177,99
176,99
175,99
174,99
173,99
172,99
171,99
170,99
169,99
168,99
167,99
166,99
165,99
164,99
163,99
162,99
161,99
160,99
159,99
158,99
157,99
156,99
155,99
154,99
153,99
152,99
151,99
150,99
149,99
148,99
147,99
146,99
145,99
144,99
143,99
142,99
141,99
140,99
139,99
138,99
137,99
136,99
135,99
134,99
133,99
132,99
131,99
130,99
129,99
128,99
127,99
126,99
125,99
124,99
123,99
122,99
121,99
120,99
119,99
118,99
117,99
116,99
115,99
114,99
113,99
112,99
111,99
110,99
109,99
108,99
107,99
106,99
105,99
104,99
103,99
102,99
101,99
100,99
99,99
98,99
97,99
96,99
95,99
94,99
93,99
92,99
91,99
90,99
89,99
88,99
87,99
86,99
85,99
84,99
83,99
82,99
81,99
80,99
79,99
78,99
77,99
76,99
75,99
74,99
73,99
72,99
71,99
70,99
69,99
68,99
67,99
66,99
65,99
64,99
63,99
62,99
61,99
60,99
59,99
58,99
57,99
56,99
55,99
54,99
53,99
52,99
51,99
50,99
49,99
48,100
47,101
46,102
45,103
44,104
43,105
42,106
41,107
40,108
39,109
38,110
37,111
36,112
35,113
34,114
33,115
32,116
31,117
30,118
29,119
28,120
27,121
26,122
25,123
24,125
23,128
22,131
21,134
20,137
19,140
18,143
17,146
16,150
15,156
14,162
13,168
12,175
11,185
10,195
9,209
8,225
7,246
6,275
5,315
4,375
3,475
2,675
1,1275
