COMMENT,kmp_n_77_min_2_max_154_run_ff_001122_112200
SORT_BY,77
154,84
153,84
152,84
151,84
150,84
149,84
148,84
147,84
146,84
145,84
144,84
143,84
142,84
141,84
140,84
139,84
138,84
137,84
136,84
135,84
134,84
133,84
132,84
131,84
130,84
129,84
128,84
127,84
126,84
125,84
124,84
123,84
122,84
121,84
120,84
119,84
118,84
117,84
116,84
115,84
114,84
113,84
112,84
111,84
110,84
109,84
108,84
107,84
106,84
105,84
104,84
103,84
102,84
101,84
100,84
99,84
98,84
97,84
96,84
95,84
94,84
93,84
92,84
91,84
90,84
89,84
88,84
87,84
86,84
85,84
84,84
83,84
82,84
81,84
80,84
79,84
78,84
77,84
76,84
75,84
74,87
73,88
72,89
71,89
70,89
69,90
68,90
67,90
66,90
65,90
64,90
63,90
62,90
61,90
60,90
59,90
58,90
57,90
56,90
55,90
54,90
53,90
52,90
51,90
50,90
49,90
48,90
47,90
46,90
45,90
44,90
43,90
42,90
41,90
40,90
39,90
38,90
37,90
36,90
35,90
34,90
33,90
32,90
31,90
30,90
29,90
28,90
27,90
26,90
25,90
24,90
23,90
22,90
21,90
20,90
19,90
18,90
17,90
16,90
15,90
14,90
13,90
12,90
11,90
10,90
9,90
8,90
7,90
6,91
5,93
4,95
3,98
2,105
1,126
