COMMENT,kmp_n_57_min_2_max_114_run_ff_001122_221100
SORT_BY,57
114,57
113,57
112,57
111,57
110,57
109,57
108,57
107,57
106,57
105,57
104,57
103,57
102,57
101,57
100,57
99,57
98,57
97,57
96,57
95,57
94,57
93,57
92,57
91,57
90,57
89,57
88,57
87,57
86,57
85,57
84,57
83,57
82,57
81,57
80,57
79,57
78,57
77,57
76,57
75,57
74,57
73,57
72,57
71,57
70,57
69,57
68,57
67,57
66,57
65,57
64,57
63,57
62,57
61,57
60,57
59,57
58,57
57,57
56,57
55,57
54,58
53,59
52,60
51,61
50,62
49,62
48,62
47,62
46,62
45,62
44,62
43,62
42,62
41,62
40,62
39,62
38,62
37,62
36,62
35,62
34,62
33,62
32,62
31,62
30,62
29,62
28,62
27,62
26,62
25,62
24,62
23,62
22,62
21,62
20,62
19,62
18,62
17,62
16,62
15,62
14,62
13,62
12,62
11,62
10,62
9,62
8,62
7,62
6,62
5,62
4,63
3,64
2,66
1,72
