COMMENT,kmp_n_38_min_2_max_76_run_ff_000111_111000
SORT_BY,38
76,38
75,38
74,38
73,38
72,38
71,38
70,38
69,38
68,38
67,38
66,38
65,38
64,38
63,38
62,38
61,38
60,38
59,38
58,38
57,38
56,38
55,38
54,38
53,38
52,38
51,38
50,38
49,38
48,38
47,38
46,38
45,38
44,38
43,38
42,38
41,38
40,38
39,38
38,38
37,38
36,38
35,38
34,38
33,38
32,38
31,38
30,38
29,38
28,38
27,38
26,38
25,38
24,38
23,38
22,38
21,38
20,38
19,38
18,39
17,40
16,41
15,42
14,43
13,44
12,45
11,46
10,47
9,49
8,52
7,55
6,59
5,65
4,74
3,89
2,119
1,209
