COMMENT,kmp_n_46_min_2_max_92_run_ff_012_210
SORT_BY,46
92,46
91,46
90,46
89,46
88,46
87,46
86,46
85,46
84,46
83,46
82,46
81,46
80,46
79,46
78,46
77,46
76,46
75,46
74,46
73,46
72,46
71,46
70,46
69,46
68,46
67,46
66,46
65,46
64,46
63,46
62,46
61,46
60,46
59,46
58,46
57,46
56,46
55,46
54,46
53,46
52,46
51,46
50,46
49,46
48,46
47,46
46,46
45,46
44,46
43,46
42,46
41,46
40,46
39,46
38,46
37,46
36,46
35,46
34,46
33,46
32,46
31,46
30,46
29,46
28,46
27,46
26,46
25,46
24,46
23,46
22,46
21,46
20,46
19,46
18,46
17,46
16,46
15,46
14,46
13,46
12,46
11,46
10,46
9,46
8,46
7,46
6,46
5,46
4,46
3,46
2,46
1,46
